               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.018273,           0.0037836,            0.016745,             0.86723,             0.90723,             0.92517,             0.71841,            0.015696,           0.0034244,            0.056571,            0.009109,            0.009109,            0.009109
                  47,            0.018999,           0.0037569,            0.015577,             0.86427,              0.9537,              0.9199,             0.72087,            0.014803,           0.0033965,            0.051887,           0.0090892,           0.0090892,           0.0090892
                  48,            0.018081,           0.0036696,            0.016473,             0.85366,             0.92723,             0.93381,             0.73782,            0.014592,           0.0033811,            0.049138,           0.0090694,           0.0090694,           0.0090694
                  49,            0.018074,           0.0037674,            0.017566,             0.80766,             0.94753,             0.88921,             0.68576,            0.014919,           0.0035441,            0.045829,           0.0090496,           0.0090496,           0.0090496
                  50,            0.017987,           0.0037718,            0.017072,             0.87542,             0.91512,             0.92876,             0.71839,            0.014804,           0.0034513,            0.049346,           0.0090298,           0.0090298,           0.0090298
                  51,             0.01799,           0.0037318,             0.01658,             0.89236,             0.93394,             0.94844,             0.74053,            0.014762,           0.0033099,            0.052382,             0.00901,             0.00901,             0.00901
                  52,            0.017327,           0.0036059,            0.015738,             0.86158,             0.92593,              0.9252,             0.71354,            0.015023,           0.0034255,             0.05058,           0.0089902,           0.0089902,           0.0089902
                  53,            0.017681,           0.0037125,            0.014984,             0.87843,             0.92555,             0.93152,             0.71892,            0.014828,           0.0034438,            0.055928,           0.0089704,           0.0089704,           0.0089704
                  54,            0.017344,           0.0036218,            0.016027,             0.88794,             0.96759,             0.94853,             0.74086,            0.014625,           0.0033269,            0.053481,           0.0089506,           0.0089506,           0.0089506
                  55,            0.017602,           0.0035957,            0.014503,             0.88302,             0.96451,             0.93939,             0.73307,            0.014782,            0.003325,            0.049017,           0.0089308,           0.0089308,           0.0089308
                  56,            0.017438,           0.0035843,            0.016107,             0.87427,             0.94907,             0.94465,             0.73925,            0.014634,           0.0033748,            0.050688,            0.008911,            0.008911,            0.008911
                  57,            0.017573,           0.0036478,            0.015592,             0.86394,             0.96914,             0.94066,             0.73225,             0.01449,           0.0032991,            0.051042,           0.0088912,           0.0088912,           0.0088912
                  58,            0.017489,           0.0037311,            0.016433,             0.86394,             0.95988,             0.93226,             0.73093,              0.0146,           0.0033948,            0.051204,           0.0088714,           0.0088714,           0.0088714
                  59,            0.017908,           0.0036519,             0.01543,             0.86946,             0.95592,             0.94171,             0.73915,            0.014589,           0.0033139,            0.052032,           0.0088516,           0.0088516,           0.0088516
                  60,            0.017319,           0.0036328,            0.016235,             0.87526,             0.94444,             0.94314,             0.74545,            0.014613,           0.0033034,            0.048286,           0.0088318,           0.0088318,           0.0088318
                  61,            0.017294,           0.0036181,            0.014216,             0.89153,             0.95127,             0.94643,             0.74779,            0.014048,           0.0032441,            0.046718,            0.008812,            0.008812,            0.008812
                  62,            0.017015,           0.0036025,            0.015274,             0.85308,             0.90586,             0.91663,             0.71072,            0.014257,           0.0032383,            0.052523,           0.0087922,           0.0087922,           0.0087922
                  63,            0.016746,           0.0035507,            0.016307,             0.87808,             0.94907,             0.94637,             0.74919,            0.014142,           0.0033225,            0.051786,           0.0087724,           0.0087724,           0.0087724
                  64,            0.017175,           0.0035548,            0.014137,             0.87805,             0.96142,             0.93631,              0.7372,            0.014381,           0.0032838,            0.047296,           0.0087526,           0.0087526,           0.0087526
                  65,            0.016834,           0.0035399,            0.014279,             0.87715,             0.95864,             0.95262,             0.75054,            0.014063,           0.0033266,            0.054324,           0.0087328,           0.0087328,           0.0087328
                  66,            0.017164,           0.0036004,            0.014021,             0.92082,             0.89736,             0.95243,              0.7444,             0.01412,           0.0032763,            0.054152,            0.008713,            0.008713,            0.008713
                  67,            0.017073,           0.0035363,             0.01429,             0.92327,             0.94708,             0.96734,             0.77181,            0.014057,           0.0032287,            0.049963,           0.0086932,           0.0086932,           0.0086932
                  68,            0.016533,           0.0034861,            0.013557,             0.92042,             0.94599,             0.95847,             0.75779,            0.013952,           0.0032629,            0.051035,           0.0086734,           0.0086734,           0.0086734
                  69,            0.016667,           0.0035666,            0.014933,             0.89538,             0.96419,             0.94938,             0.75364,            0.014081,           0.0032544,            0.052173,           0.0086536,           0.0086536,           0.0086536
                  70,            0.017026,           0.0035472,            0.013383,              0.8762,             0.95021,             0.94654,             0.74855,            0.014305,           0.0033322,            0.048775,           0.0086338,           0.0086338,           0.0086338
                  71,            0.016744,           0.0033959,            0.014298,             0.89685,             0.96296,             0.95141,             0.75722,            0.014027,           0.0032075,            0.052131,            0.008614,            0.008614,            0.008614
                  72,            0.016386,            0.003467,            0.014099,             0.88883,             0.94136,             0.94962,             0.75446,            0.013943,           0.0032097,            0.047259,           0.0085942,           0.0085942,           0.0085942
                  73,            0.016341,            0.003494,            0.014679,             0.87772,             0.94753,             0.94284,             0.74257,            0.014211,           0.0032351,            0.052879,           0.0085744,           0.0085744,           0.0085744
                  74,            0.016755,           0.0034203,            0.014568,             0.92018,             0.94136,             0.96001,             0.75594,            0.013921,           0.0032361,            0.051493,           0.0085546,           0.0085546,           0.0085546
                  75,            0.016555,           0.0034631,            0.014313,             0.93133,             0.94176,             0.97019,             0.77038,            0.013738,           0.0031873,            0.053756,           0.0085348,           0.0085348,           0.0085348
                  76,            0.016642,            0.003428,            0.013451,             0.90222,             0.95216,             0.95399,             0.75405,            0.013775,           0.0032303,            0.047363,            0.008515,            0.008515,            0.008515
                  77,            0.016606,           0.0034607,            0.013654,             0.90303,             0.91973,             0.94916,             0.75713,            0.013748,           0.0031525,            0.049826,           0.0084952,           0.0084952,           0.0084952
                  78,            0.016266,            0.003418,            0.014747,             0.92094,             0.95277,             0.95884,             0.77026,            0.013767,           0.0031824,            0.048689,           0.0084754,           0.0084754,           0.0084754
                  79,            0.016563,           0.0033729,            0.013639,             0.89608,             0.92901,             0.94979,             0.75679,            0.013839,           0.0032528,            0.043952,           0.0084556,           0.0084556,           0.0084556
                  80,            0.016595,           0.0034406,            0.013676,             0.90344,             0.95292,             0.96722,             0.76873,            0.014002,           0.0031955,            0.052931,           0.0084358,           0.0084358,           0.0084358
                  81,            0.016472,           0.0033954,            0.013882,             0.92966,             0.93818,             0.96796,             0.76912,            0.013638,           0.0032073,            0.052829,            0.008416,            0.008416,            0.008416
                  82,            0.016445,           0.0034152,            0.013009,             0.88543,             0.96296,             0.93749,             0.74196,            0.013738,           0.0032468,            0.054292,           0.0083962,           0.0083962,           0.0083962
                  83,            0.016423,           0.0035019,            0.013381,             0.91853,             0.95697,             0.95744,              0.7605,             0.01368,           0.0031887,            0.046986,           0.0083764,           0.0083764,           0.0083764
                  84,            0.016609,             0.00351,            0.012856,             0.90985,             0.95011,             0.96121,             0.77195,            0.013955,           0.0031519,            0.040994,           0.0083566,           0.0083566,           0.0083566
                  85,            0.016877,           0.0035021,            0.011432,             0.91204,              0.9429,             0.96019,             0.76849,             0.01414,           0.0032519,            0.036048,           0.0083368,           0.0083368,           0.0083368
                  86,            0.016654,           0.0034465,            0.010925,              0.9133,             0.96296,              0.9693,             0.77997,            0.014115,           0.0032578,            0.030477,            0.008317,            0.008317,            0.008317
                  87,            0.017289,           0.0034447,            0.010263,             0.93377,             0.93056,             0.97256,             0.78206,            0.014319,           0.0032732,            0.022598,           0.0082972,           0.0082972,           0.0082972
                  88,             0.01701,           0.0035238,           0.0085508,             0.88107,             0.94753,             0.95068,             0.76619,             0.01417,           0.0032493,            0.023299,           0.0082774,           0.0082774,           0.0082774
                  89,            0.016623,           0.0034966,            0.010561,             0.92169,              0.9445,              0.9684,             0.78054,            0.014273,           0.0032059,               0.022,           0.0082576,           0.0082576,           0.0082576
                  90,             0.01706,           0.0034792,           0.0090167,             0.90716,             0.93673,             0.96363,              0.7753,              0.0143,           0.0032063,            0.021299,           0.0082378,           0.0082378,           0.0082378
                  91,            0.016934,           0.0035247,           0.0089724,             0.92587,             0.94443,             0.97437,             0.78871,            0.013888,           0.0031753,            0.022457,            0.008218,            0.008218,            0.008218
                  92,            0.016693,           0.0034734,           0.0092628,              0.8961,             0.93364,              0.9599,             0.77244,            0.014128,           0.0031787,            0.022239,           0.0081982,           0.0081982,           0.0081982
                  93,            0.016998,           0.0034769,           0.0088977,              0.9342,             0.95525,             0.97549,             0.78817,            0.014289,           0.0032065,            0.014909,           0.0081784,           0.0081784,           0.0081784
                  94,             0.01674,           0.0034524,           0.0085925,              0.9198,             0.95833,             0.97104,             0.78743,             0.01379,           0.0031524,            0.021938,           0.0081586,           0.0081586,           0.0081586
                  95,            0.016902,           0.0035297,           0.0083951,             0.90748,              0.9321,             0.96932,             0.78191,             0.01405,            0.003175,            0.016924,           0.0081388,           0.0081388,           0.0081388
                  96,            0.016699,              0.0034,           0.0070942,              0.9331,             0.94713,             0.97246,             0.79124,            0.013849,           0.0031921,            0.017777,            0.008119,            0.008119,            0.008119
                  97,            0.016655,           0.0034349,           0.0071476,             0.91025,             0.92339,             0.96471,             0.78619,            0.013787,           0.0031969,            0.019618,           0.0080992,           0.0080992,           0.0080992
                  98,            0.016607,           0.0034516,           0.0066079,             0.92602,             0.94444,             0.97476,             0.80016,            0.013713,           0.0031099,            0.014757,           0.0080794,           0.0080794,           0.0080794
                  99,            0.016692,           0.0034836,            0.007004,             0.89782,             0.93559,             0.96691,             0.78497,            0.013724,           0.0031943,            0.016882,           0.0080596,           0.0080596,           0.0080596
                 100,            0.016511,           0.0034885,           0.0079334,             0.89678,             0.95198,             0.96851,             0.78394,            0.013759,           0.0032092,            0.014419,           0.0080398,           0.0080398,           0.0080398
                 101,            0.016945,           0.0035346,            0.008436,             0.93983,             0.94012,             0.97552,             0.79362,             0.01385,           0.0032099,            0.014375,             0.00802,             0.00802,             0.00802
                 102,            0.016609,           0.0034547,           0.0058651,             0.95164,             0.94147,             0.97706,             0.79546,            0.013619,           0.0031783,            0.012805,           0.0080002,           0.0080002,           0.0080002
                 103,            0.016336,           0.0034103,           0.0067377,             0.93045,             0.92909,             0.97597,             0.79323,            0.013626,           0.0031555,            0.011924,           0.0079804,           0.0079804,           0.0079804
                 104,            0.016518,           0.0033821,           0.0070729,             0.94013,             0.94136,             0.97645,              0.7983,            0.013453,           0.0031362,            0.013557,           0.0079606,           0.0079606,           0.0079606
                 105,            0.016197,           0.0034302,           0.0063538,             0.94382,             0.95922,             0.97987,             0.80023,            0.013683,           0.0031679,             0.01113,           0.0079408,           0.0079408,           0.0079408
                 106,            0.016286,           0.0033253,           0.0064435,             0.92302,             0.95062,             0.97489,             0.79601,            0.013486,           0.0031491,            0.011945,            0.007921,            0.007921,            0.007921
                 107,            0.016139,           0.0033544,           0.0068647,             0.92645,             0.95251,             0.97841,             0.79543,            0.013619,           0.0031961,            0.011529,           0.0079012,           0.0079012,           0.0079012
                 108,            0.016191,           0.0033029,           0.0055827,              0.9338,              0.9361,             0.97768,             0.80137,            0.013432,           0.0031044,            0.013007,           0.0078814,           0.0078814,           0.0078814
                 109,            0.015903,           0.0032576,           0.0057337,             0.95553,             0.92836,             0.97922,             0.80084,            0.013364,           0.0031369,             0.01017,           0.0078616,           0.0078616,           0.0078616
                 110,              0.0161,            0.003272,             0.00575,             0.94332,             0.92456,             0.97647,             0.80133,              0.0134,           0.0031737,            0.010025,           0.0078418,           0.0078418,           0.0078418
                 111,            0.015963,           0.0033043,           0.0050985,             0.94648,             0.95526,             0.98431,             0.80433,            0.013237,           0.0031322,           0.0088294,            0.007822,            0.007822,            0.007822
                 112,            0.016323,           0.0032545,           0.0054325,             0.94112,             0.96199,             0.98425,             0.80639,            0.013325,           0.0031565,           0.0089694,           0.0078022,           0.0078022,           0.0078022
                 113,            0.016177,            0.003346,           0.0058751,             0.93429,             0.94343,             0.97579,             0.79879,            0.013475,           0.0031462,            0.010292,           0.0077824,           0.0077824,           0.0077824
                 114,             0.01605,           0.0033031,            0.005776,             0.94118,             0.93839,             0.97994,             0.79951,            0.013528,           0.0031736,           0.0090619,           0.0077626,           0.0077626,           0.0077626
                 115,            0.016042,           0.0032995,           0.0051284,             0.94113,             0.93673,             0.98034,             0.80684,             0.01326,           0.0031576,           0.0081287,           0.0077428,           0.0077428,           0.0077428
                 116,            0.016407,           0.0033159,           0.0055374,             0.93877,             0.94639,             0.98136,             0.80702,            0.013278,           0.0031261,           0.0079534,            0.007723,            0.007723,            0.007723
                 117,            0.016138,           0.0033096,           0.0052032,             0.93322,             0.95988,             0.98031,             0.80349,            0.013245,           0.0031042,           0.0078658,           0.0077032,           0.0077032,           0.0077032
                 118,            0.016186,           0.0032492,           0.0046864,             0.95792,             0.94852,             0.98224,             0.80288,            0.013406,           0.0031034,           0.0080602,           0.0076834,           0.0076834,           0.0076834
                 119,            0.016009,           0.0032263,           0.0046144,             0.94992,             0.94136,             0.98396,             0.80681,            0.013282,           0.0031047,            0.011215,           0.0076636,           0.0076636,           0.0076636
                 120,            0.016106,           0.0032271,           0.0045956,             0.95836,             0.95888,             0.98597,             0.80851,            0.013125,           0.0031031,           0.0079495,           0.0076438,           0.0076438,           0.0076438
                 121,             0.01592,           0.0032917,           0.0047799,             0.95145,             0.93743,             0.98258,             0.81202,            0.012987,           0.0030497,           0.0094125,            0.007624,            0.007624,            0.007624
                 122,            0.015589,           0.0031983,           0.0059303,              0.9354,             0.93852,             0.97972,             0.80814,            0.013008,           0.0031381,           0.0081173,           0.0076042,           0.0076042,           0.0076042
                 123,            0.015943,           0.0031947,            0.004683,             0.95511,             0.95525,             0.98462,             0.81049,               0.013,             0.00306,           0.0077976,           0.0075844,           0.0075844,           0.0075844
                 124,             0.01573,           0.0032054,           0.0045989,              0.9493,             0.95362,             0.98444,             0.81232,            0.012879,           0.0030713,           0.0075011,           0.0075646,           0.0075646,           0.0075646
                 125,            0.015885,           0.0032342,           0.0058116,             0.95723,             0.93056,              0.9839,             0.81231,            0.012967,           0.0030902,           0.0084005,           0.0075448,           0.0075448,           0.0075448
                 126,            0.015929,           0.0032959,           0.0053173,             0.94183,             0.92442,             0.97696,             0.80426,            0.012969,           0.0031291,           0.0094116,            0.007525,            0.007525,            0.007525
                 127,            0.015561,           0.0032787,           0.0057007,             0.94102,             0.91103,             0.97847,             0.80582,            0.013088,           0.0031006,           0.0091911,           0.0075052,           0.0075052,           0.0075052
                 128,             0.01607,           0.0033297,           0.0048411,             0.92915,             0.93095,             0.97982,             0.80613,             0.01311,           0.0030846,           0.0067725,           0.0074854,           0.0074854,           0.0074854
                 129,            0.015449,           0.0031706,           0.0046003,             0.93034,             0.94814,             0.98148,             0.80976,            0.012925,            0.003111,           0.0067097,           0.0074656,           0.0074656,           0.0074656
                 130,            0.015772,           0.0032513,           0.0047765,             0.94507,             0.95988,             0.98408,             0.81312,            0.013059,           0.0030807,           0.0075618,           0.0074458,           0.0074458,           0.0074458
                 131,            0.015671,           0.0032764,           0.0048455,             0.94377,             0.95827,             0.98383,             0.80989,             0.01291,           0.0030907,           0.0069378,            0.007426,            0.007426,            0.007426
                 132,            0.015763,           0.0031866,           0.0045053,             0.94123,             0.95679,              0.9848,             0.81013,            0.012965,           0.0030997,           0.0075766,           0.0074062,           0.0074062,           0.0074062
                 133,            0.015393,           0.0032534,           0.0040813,             0.95164,             0.94142,             0.98559,             0.81169,            0.012953,           0.0031157,           0.0069486,           0.0073864,           0.0073864,           0.0073864
                 134,            0.015444,           0.0032689,           0.0045999,             0.94719,             0.94599,             0.98515,             0.81541,             0.01276,           0.0030855,           0.0067814,           0.0073666,           0.0073666,           0.0073666
                 135,            0.015581,           0.0032586,           0.0044677,              0.9606,             0.95679,             0.98728,             0.81509,            0.012749,           0.0030611,           0.0070327,           0.0073468,           0.0073468,           0.0073468
                 136,            0.015105,            0.003293,           0.0044389,             0.95624,             0.94428,             0.98646,             0.81648,            0.012764,           0.0030368,           0.0061288,            0.007327,            0.007327,            0.007327
                 137,            0.015291,           0.0031652,            0.003921,             0.95827,             0.96296,             0.98608,             0.81992,            0.012674,           0.0030385,           0.0055871,           0.0073072,           0.0073072,           0.0073072
                 138,            0.015547,           0.0032747,           0.0039451,             0.96138,             0.96037,             0.98761,             0.81934,            0.012611,           0.0030419,           0.0057225,           0.0072874,           0.0072874,           0.0072874
                 139,            0.015272,           0.0032358,           0.0030935,             0.96395,             0.94899,             0.98637,              0.8203,            0.012644,           0.0030411,           0.0055705,           0.0072676,           0.0072676,           0.0072676
                 140,            0.015163,           0.0030965,           0.0030658,             0.96247,             0.94983,             0.98793,             0.82494,            0.012541,           0.0030191,           0.0060176,           0.0072478,           0.0072478,           0.0072478
                 141,            0.015256,           0.0031448,           0.0038577,             0.95236,             0.95062,             0.98704,             0.82139,            0.012536,           0.0030272,           0.0056114,            0.007228,            0.007228,            0.007228
                 142,            0.015221,           0.0032042,           0.0038417,             0.97475,             0.95312,             0.98877,             0.81991,            0.012617,           0.0030484,           0.0054858,           0.0072082,           0.0072082,           0.0072082
                 143,            0.015358,           0.0031614,           0.0035434,             0.96213,             0.94097,             0.98629,             0.81827,            0.012614,           0.0030149,           0.0054292,           0.0071884,           0.0071884,           0.0071884
                 144,            0.015137,           0.0032518,           0.0033708,             0.97601,             0.95679,             0.98882,             0.82299,            0.012567,           0.0030444,           0.0054987,           0.0071686,           0.0071686,           0.0071686
                 145,            0.015425,            0.003192,           0.0029941,             0.96834,             0.94907,             0.98832,             0.82252,            0.012582,           0.0030074,           0.0057258,           0.0071488,           0.0071488,           0.0071488
                 146,            0.015239,           0.0031268,           0.0036235,             0.97123,             0.94136,             0.98757,             0.82017,            0.012564,           0.0029936,           0.0056694,            0.007129,            0.007129,            0.007129
                 147,            0.015192,           0.0031524,           0.0042012,             0.96399,             0.95018,             0.98746,             0.82099,            0.012583,           0.0030247,           0.0058129,           0.0071092,           0.0071092,           0.0071092
                 148,            0.015232,           0.0031878,            0.003727,             0.94853,             0.95525,             0.98639,             0.81866,            0.012551,           0.0030287,           0.0057058,           0.0070894,           0.0070894,           0.0070894
                 149,            0.015207,           0.0031733,           0.0037475,             0.94631,              0.9519,              0.9859,             0.82022,            0.012484,           0.0030306,           0.0059132,           0.0070696,           0.0070696,           0.0070696
                 150,             0.01498,           0.0030752,           0.0036861,             0.95374,             0.95441,             0.98662,             0.82186,            0.012452,           0.0030191,           0.0065423,           0.0070498,           0.0070498,           0.0070498
                 151,            0.015327,            0.003092,           0.0038028,             0.94904,             0.94843,             0.98547,             0.82099,             0.01241,           0.0030062,           0.0066865,             0.00703,             0.00703,             0.00703
                 152,            0.015153,           0.0031337,           0.0037451,             0.96218,             0.94223,             0.98792,             0.82062,            0.012357,           0.0030323,           0.0059999,           0.0070102,           0.0070102,           0.0070102
                 153,               0.015,            0.003179,           0.0039674,             0.97212,             0.95062,              0.9893,              0.8242,            0.012415,           0.0030137,           0.0053567,           0.0069904,           0.0069904,           0.0069904
                 154,            0.015104,           0.0031614,            0.003752,             0.96288,             0.95679,             0.98841,              0.8227,            0.012373,           0.0030098,           0.0058099,           0.0069706,           0.0069706,           0.0069706
                 155,            0.014896,           0.0031383,           0.0032089,             0.96599,             0.95679,              0.9891,             0.82414,              0.0124,           0.0030008,           0.0057065,           0.0069508,           0.0069508,           0.0069508
                 156,             0.01495,           0.0031395,           0.0030944,             0.96065,             0.94176,             0.98808,             0.82227,            0.012345,            0.002996,             0.00621,            0.006931,            0.006931,            0.006931
                 157,            0.015085,           0.0031289,           0.0035408,             0.96989,             0.94437,             0.98848,             0.82504,            0.012269,           0.0029845,           0.0057084,           0.0069112,           0.0069112,           0.0069112
